id,latent_0,latent_1,latent_2,latent_3,latent_4,cluster,percentage_listened,liked,distance_to_centroid,max_distance_in_cluster,proximity_score,interaction_score,reward
1Vqcqt1QwfjWqWXIlDGaMZ,-1.1308237,0.23356542,0.08542997,0.43046767,-0.7818217,18,0.6954994393583047,1,0.8082311214812935,2.50974462212916,0.6779628037231833,119.54994393583047,95.77554770940903
37iUoOyvCGbu3tfjxY1usf,1.1639336,0.61258835,-0.94963866,0.13687657,0.5419715,3,0.664339116418102,1,1.4018936821489263,3.0423538217020227,0.5392075464238255,116.4339116418102,93.25497082273293
3LdF68v3DpGluhLtP97s1a,-0.39159536,0.25144204,-0.97992104,-0.64864886,0.23827651,0,0.6586530181658008,1,0.7890447651268941,2.4709836548901176,0.6806758460075761,115.86530181658009,92.82837662246558
4MXX6eANzr0VvZBmgO8OrI,2.347549,0.3681178,-1.0209975,0.051547214,-1.3202674,12,0.6445735106582464,1,1.476078457132064,2.4945450445369355,0.4082774891699461,114.45735106582464,91.64753635049371
6Ip9pqPGZxFAOSHnepy1AI,1.2103895,0.39409906,-0.98714435,1.7676463,-1.2564731,11,0.3366517762641354,0,1.775437756733083,2.23446257407781,0.2054296288825388,33.66517762641354,26.97322802690734
3IbVEi59YVxtbIjF4GrQ6B,0.18297893,0.7765895,-0.90007323,0.4502062,1.390547,3,0.5398498826046549,0,1.1022776486985788,3.0423538217020227,0.6376891994495506,53.98498826046549,43.315528448262306
24S7rWWB6ohk2j5ABrm5DJ,0.8514962,0.56294036,0.41586876,1.060629,1.2528841,14,0.4931746088833149,0,0.7832478939872454,2.92633732109478,0.7323453149638188,49.31746088833149,39.60043777365796
5gMA9DaGp2VVu3tfM8YqLP,-1.8697867,-1.2055769,-0.2503365,-0.22971073,1.1666436,15,0.8615727431508738,1,1.6319289267426103,2.3655620533100334,0.3101305778645209,136.15727431508736,108.98784556764281
6JjBYAT9eiS1LEtav863Ru,1.8657341,1.9975535,0.06892541,-1.535822,1.6304053,6,0.5782530706769722,0,2.2226926968804857,2.474121516565926,0.10162347241311842,57.82530706769722,46.2805703486404
4kf8eko93JWjalETh1O2Xu,0.43465543,-0.23419768,-0.38921463,-1.9549543,0.5429175,13,0.7592138598151983,1,0.9252558414056127,2.376427032369478,0.610652534749589,125.92138598151983,100.85923929216578
0Psy9zqMacRykO5pfTjJnE,-0.3253925,0.116247825,-0.15000656,-0.5690909,-0.678566,1,0.45340720452724,0,0.8878910008591727,1.4922865022667258,0.405013045745237,45.340720452724,36.35357897132825
5E8sSt4mj4boeyGZyjH3Qq,-1.5568464,-1.0894496,-0.69745094,-0.071032345,0.5485525,10,0.4249052565153089,0,1.6708202559207503,2.9201129504675847,0.4278234149630379,42.490525651530895,34.07798520421732
0LYlsuc3mdKKFUp97qZoEF,-1.3800936,0.4637177,0.31386927,-1.1303074,-3.1409483,19,0.901429872177527,1,2.56347345417304,2.888159978397319,0.11241985438924751,140.1429872177527,112.13687374508001
1o8MRS1zWzZPuspL59hI33,-0.41400966,2.1218114,1.264333,-0.08456066,2.457207,6,0.6310452031920245,1,2.381249682685346,2.474121516565926,0.037537296878403015,113.10452031920245,90.49112371473764
7Ll3VXNTomulI653x2VDGk,-1.1377219,-1.0259378,0.2416799,-0.44345942,0.032615803,19,0.8694105220090512,1,1.2091506875507994,2.888159978397319,0.5813422052119931,136.94105220090512,109.6691102017665
1hIS4cbc3yOt1bq6Tduagb,-0.93831086,1.1275976,-0.40804958,0.38411894,-2.0881758,18,0.7291543163089158,1,1.555167384566358,2.50974462212916,0.3803483546278026,122.91543163089158,98.40841497563883
457sgSRzlW4IBmD4U1lnUI,1.1162636,0.39050764,0.5248976,-0.23734438,1.7381116,6,0.5952346304765979,0,0.7093719100752712,2.474121516565926,0.7132833188161762,59.52346304765979,47.761427101891066
3faHp5BSC33QM1jDJQp1g4,0.3658702,-0.034482986,0.29014555,0.897192,0.87093955,14,0.5047084721279744,0,0.6012707878779748,2.92633732109478,0.7945312785564203,50.470847212797445,40.53558402594925
1CfuoKGlx0PSF5TRkSUARs,0.5168754,-0.80688065,1.9567897,-0.2538942,-1.5199554,5,0.6228828479304352,1,1.2855159753584513,2.718003093531915,0.5270366032998202,112.28828479304352,89.93603515509479
6adPlslYOUSYGcOhBTi4r4,-0.9533849,-1.0885947,0.5655234,-0.6359451,-0.38603738,19,0.6656548431894362,1,0.9399490013500501,2.888159978397319,0.6745509222547841,116.56548431894362,93.38729763960586
4Qd64vxC8AmAIbojVIGACg,-0.34703317,-1.2233081,0.22823663,-0.166284,0.9466977,10,0.4433444538285359,0,1.183899647875991,2.9201129504675847,0.5945705977960825,44.33444538285359,35.58647042584209
66dgNf8aAxRr8SCIEXNtaa,-0.949526,0.8174965,0.5274832,0.2618866,0.02024142,18,0.7329189068845673,1,0.882899747244061,2.50974462212916,0.648211320203947,123.29189068845673,98.76315481480617
2bBytC9NqBQJGPRxqh1BK7,-0.43189806,-0.094475426,0.51182353,-0.082895584,-0.5092617,1,0.5209164274593724,0,0.891573184417519,1.4922865022667258,0.40254556811761444,52.091642745937236,41.75382331037331
30BMdMVWYM0cvT0SHYNPEC,0.31981802,-0.24826223,0.7955759,-1.0195227,-1.6898429,5,0.6668447791026691,1,0.8022345257064591,2.718003093531915,0.7048441454626919,116.68447791026692,93.48855115730609
1UsqR0mGlDV6vp0V7mWuSw,1.6488396,-0.8762383,-0.5824901,0.15166277,-0.8733792,17,0.6105322183070472,1,0.9351502871401041,3.543989285949336,0.7361306111032434,111.05322183070471,88.98980358678442
4EBQHQZe58RtP13QSLUBwL,0.59104097,0.39743233,1.5344712,1.3191695,-2.0595455,8,0.3793229213599987,0,1.4068966733564297,2.414877874900596,0.4174046282094733,37.932292135999866,30.429314634441788
4cub0tf4JgZZ7UhB9bUQhh,0.4536406,-1.3406371,-1.2665727,0.34725836,1.1184499,10,0.4451208705492424,0,0.9822436086703409,2.9201129504675847,0.6636282139315677,44.51208705492424,35.7423952867257
4ZeluJQQwC8sdUeOXa8Kwc,0.20556779,-0.82908386,0.38785824,0.15893134,-0.37476358,1,0.62216780580553,1,0.856518113833101,1.4922865022667258,0.42603641289250893,112.216780580553,89.85863174702092
3A16KjWMsZrJVTpF8qJEJa,0.20120983,-0.24058135,-1.4235271,-1.5485591,1.4227489,13,0.8289600231363647,1,1.6511347815417814,2.376427032369478,0.30520282800542164,132.89600231363647,106.37784241651028
5oZzgZ0N5gwYJJ7xnoqLa4,-1.2735991,1.1895789,0.4672564,0.44889218,0.6768565,15,0.6753980260312391,1,1.2943972568921718,2.3655620533100334,0.4528161900969898,117.53980260312392,94.12240532051854
5Ahtu6NyzHTXtHDG5fcmKL,-0.06412353,0.926849,-1.888572,0.41640344,-0.052195407,3,0.6084490288013763,1,1.1895440875229053,3.0423538217020227,0.6090053434819019,110.84490288013762,88.79772337280649
0v2DZYuF13Zt1TMi56VoBF,0.12168362,1.641235,-0.25884074,0.79451543,0.5326933,3,0.772843183709946,1,0.8217038177318116,3.0423538217020227,0.7299118163474769,127.2843183709946,101.97343706006518
6Dq8FZrvx9S28iyaKSwn9x,0.9104145,0.22578755,0.5493317,1.0882034,-0.9603013,8,0.7166128479672156,1,0.7936070631226985,2.414877874900596,0.6713676201305352,121.66128479672156,97.46330136140337
0b6UoVjUzFyZNpHI0aAhKt,0.64360535,0.003838162,-0.8573847,2.018574,-0.80238676,9,0.6490023491841169,1,1.6819589856315822,3.2826135115177744,0.48761589516095705,114.9002349184117,92.01771111376156
0QzliuYF4qRMXI76GwepXq,-0.18723087,0.9786113,-0.81359524,1.3723192,-0.09619589,3,0.6674772390847727,1,1.2188425170222827,3.0423538217020227,0.5993751586919598,116.74772390847727,93.51805415852021
03nPEoQOYMuDe7KmGljpmd,1.4318275,-1.408472,-0.078182146,-0.73032224,-1.3052721,17,0.7638990357950055,1,1.6850135395531411,3.543989285949336,0.524543274937759,126.38990357950055,101.21683151858801
0v3dGE3xByIKFuSfvV2tsv,0.7856022,1.4793808,1.1107126,1.0245404,0.33844736,4,0.5988411916626357,0,1.836183863752943,3.0850010436266464,0.4048028387068636,59.884119166263574,47.988255900752236
6ENHCuUSpsaCfYbJm1rznZ,0.17694274,0.7602853,1.0004326,0.45949432,-1.7597756,8,0.6676761941087593,1,1.439572449338486,2.414877874900596,0.4038736019320467,116.76761941087594,93.49487024908717
24gP4QPktYZq9ieUP0cEtq,0.4710794,0.8290208,0.38580674,0.45018744,1.0640863,6,0.7218531737375065,1,1.2324389428757228,2.474121516565926,0.5018680632201344,122.18531737375065,97.84862751164455
0mu7O2SxjEaaWSH0R3ADBa,1.4250174,0.85401,0.021690713,0.518643,1.0749716,14,0.380469380778426,0,1.3096155592977337,2.92633732109478,0.5524727959906583,38.046938077842604,30.548045021472216
6p0yQSeVuPdRtItEqOIFaI,0.45736542,0.26243702,-0.7289467,0.8139592,0.9707912,14,0.4970207316543092,0,1.0495531955680366,2.92633732109478,0.6413423743044819,49.702073165430924,39.889927007205635
3DrvhA1uYf0Isu7iNTNBCZ,0.83352256,0.5423536,-0.9351183,-0.049153283,1.0873643,3,0.716510960281354,1,1.3954473022610383,3.0423538217020227,0.5413264255107693,121.6510960281354,97.42914210761047
6Dwryb0ZGDMeJ8nb90bD3z,-0.21455748,-1.6815302,0.5227652,1.5551091,-0.575513,7,0.5728059017245813,0,1.423099866801028,2.2714950300025007,0.37349637661348467,57.28059017245813,45.89917141328921
3bIbzNBxRIpG2h5oRcoHyV,-0.3321652,0.46586806,-2.6544302,0.22944614,0.7835825,3,0.5136617938166974,0,2.009669393674011,3.0423538217020227,0.3394360053263904,51.36617938166974,41.16083070640107
3T6DeNvTcUjM7nLRVLlXlT,-0.3937378,-0.22603062,-0.074536726,0.89192617,0.975901,14,0.4303119385686318,0,1.2751561805737988,2.92633732109478,0.5642483963206447,43.03119385686318,34.537804764754675
6MF9mKOj9CHFg305FVp7wn,-2.131704,-0.05701549,0.22077876,-1.0103118,-0.0025863706,15,0.9233909310635088,1,1.6003235204336104,2.3655620533100334,0.3234912108121012,142.33909310635087,113.93597272724313
3aCjJgEAW018s9BuGiAgob,-0.7903353,1.2848313,1.044763,1.9335402,-0.7053556,8,0.5551197042316934,0,1.6748506212702519,2.414877874900596,0.30644500134848685,55.511970423169345,44.470865338805176
71BgDMZ6FbL5AKcERaxJ6n,-0.2646064,0.2314222,-1.9357414,1.583985,-0.61429435,9,0.6386242766354987,1,1.4873474129135664,3.2826135115177744,0.5469014528530759,113.86242766354988,91.19932242141053
1oH5Mg9dyAj15lWUmXvmFW,0.4493978,1.2837486,0.07777925,-1.1908194,-0.3736298,4,0.6016770666720084,1,1.1904025864343446,3.0850010436266464,0.6141321932796047,110.16770666720083,88.2569917724166
3ERZA2UXA1cD5WAELjSpa6,-0.10190648,-1.7190781,-0.8362608,-1.591205,0.34375408,16,0.7552309906370114,1,1.6291268084358208,2.7164410497237377,0.4002716132560642,125.52309906370114,100.49853357361212
5MLjVCMjJKwXLk6JmPeOPe,-0.26899227,-0.24060637,-0.7559992,-0.8522233,-0.54782915,1,0.6185763935413072,1,1.165907898816181,1.4922865022667258,0.21871041717176165,111.85763935413073,89.52985356673894
1Tu5fpEjGl78R4mA6pQ7Tk,-1.1956488,0.71657807,1.9183369,0.104669064,-0.29563135,18,0.6423396148881926,1,1.5689483650685816,2.50974462212916,0.3748573654726859,114.23396148881926,91.46214066414996
0Tdh0VTkzmPGeAQIXHYhVJ,0.43867448,-0.599478,0.83643216,1.5923786,2.4442604,14,0.6407912969678935,1,1.7524936324438443,2.92633732109478,0.40113068312021727,114.07912969678935,91.34352989405554
663iGCIjbc3DfpGOooKvDR,-0.39947766,-0.8249181,0.238886,-0.27696294,0.66849524,1,0.6889226684990556,1,1.1971093347310104,1.4922865022667258,0.19780194157579833,118.89226684990555,95.15337386823961
4qhw4uLzaW0TjgGvTxJ2Pu,-0.8109416,-0.27403194,2.5480518,1.7059482,0.2851244,2,0.3355012403817452,0,1.5399982408714332,2.824654618227899,0.45480122386163424,33.55012403817452,26.931059475311947
2neYa7NyqIuPR67tehREKZ,-1.0002989,-0.6662642,0.14853586,-1.1088911,-0.5818248,19,0.7387310809938186,1,0.7637926296290243,2.888159978397319,0.7355435172074978,123.87310809938185,99.24559518294699
3uPt20NZVz4AOhFPUzzEv6,0.6760632,-1.154263,1.4448135,-0.277983,0.8050684,7,0.5483705533833854,0,1.3779003028248162,2.2714950300025007,0.393394973519577,54.83705533833854,43.948323265374746
5hNGxdPZJ4tLLkbIHHVYJp,-0.14477494,0.3747869,0.08152871,-0.026176374,0.027770765,1,0.7196460171572269,1,0.8213632825375826,1.4922865022667258,0.44959410857770044,121.9646017157227,97.6616001942937
6n1j8k7ApN8ZkjG2Yczyei,0.30055222,-1.0661336,-0.14218307,-0.52475053,1.5064524,10,0.4357244478215734,0,0.975830218616777,2.9201129504675847,0.6658244954324382,43.57244478215734,34.99112072481236
3ScM8IvndjLcJ9VyAc4EnS,0.5764504,-0.17292258,-0.13834755,0.4341911,0.50863916,14,0.3811712397282967,0,0.9731325275272815,2.92633732109478,0.6674571586425244,38.11712397282967,30.62719060999224
3U0oiHpXqrIS3AsOvkaS08,-1.5714824,0.64129543,-1.0402374,3.2493892,2.340218,9,0.6855558268376895,1,3.2826135115177744,3.2826135115177744,0.0,118.55558268376895,94.84446614701517
2N1D0rf5uu3kYLxgEXWB8E,1.9748641,1.5833275,-0.7871556,-1.2291263,-0.7877226,12,0.5743443283135853,0,1.7343915498447071,2.4945450445369355,0.3047263052463085,57.43443283135853,46.00849152613609
0XVoi0Laai9IeAYu4rdLGs,-1.226239,0.16577205,-1.3965837,-1.1353157,-0.43504083,0,1.0,1,0.8852604044666801,2.4709836548901176,0.6417376526490837,150.0,120.12834753052982
0ee8m2bFx5PgHiop3oaQSY,-1.2786847,-0.39677915,-1.1767814,-1.7544607,0.17154194,0,1.0,1,1.277876704976347,2.4709836548901176,0.4828469615946638,150.0,120.09656939231893
0ujyZVgw0rpdH1dWgIy2qt,0.122162476,-0.4945529,0.60608083,1.4518688,-1.210633,8,0.4977944677895425,0,0.7274735570532049,2.414877874900596,0.6987534795799353,49.77944677895425,39.96330811907939
7Kcjtnzm5NM7abCLAwr8dE,-0.7566237,-0.6530708,-0.6948175,-0.25982437,-0.48522282,19,0.8767793624602472,1,1.0287453010358223,2.888159978397319,0.6438059841800426,137.67793624602473,110.2711101936558
6v0OnoQPU4AnhJAQMAvLbe,-0.73826027,-0.5475118,0.3599228,-0.037516527,-1.8521084,19,0.6272580113117818,1,1.0866407341690134,2.888159978397319,0.6237601994706659,112.72580113117817,90.30539294483668
1LxDdPfaptGhHEN1FNBChu,0.5154399,-0.023945777,-2.601166,0.5167533,0.98796433,10,0.3804657082387386,0,2.121592798886456,2.9201129504675847,0.2734552276319535,38.04657082387386,30.491947704625478
0qetu9HC8KVCPgQz9lxOj9,-0.6907706,-0.40213606,0.40280056,0.87292504,-2.968527,8,0.5074485281005683,0,2.414877874900596,2.414877874900596,0.0,50.74485281005683,40.59588224804546
39Fp08QFko8zyYjNbuhJJf,1.7653514,0.18642633,-0.69012445,0.011983987,-0.99731606,12,0.3721682977494168,0,0.9337282295831006,2.4945450445369355,0.6256919747238201,37.21682977494168,29.89860221489811
1tLP9KYxSAv1sGz9UQpGPf,0.4879319,1.0474067,-0.2579076,0.057449635,1.6140267,6,0.6504191297981032,1,1.2493281895825745,2.474121516565926,0.49504170218905064,115.04191297981032,92.13253872428606
0wHRZwbNWH2TcSBIhyMT1i,-1.0599914,0.7637,-1.4957399,0.90037984,-0.8060422,11,0.5477330482600108,0,1.4976093507703812,2.23446257407781,0.3297675386715918,54.77330482600108,43.88459736853519
0Aa8l5u2F86qQ6rfa06cM1,-0.28387514,1.7542403,0.1653956,0.44125646,-0.2689126,4,0.7530501708728679,1,1.1866952476972328,3.0850010436266464,0.6153339234199464,125.30501708728679,100.36708045451341
1D9QqNCGwgKJVVct8fcBpx,-0.5452728,-1.2423464,-2.030603,0.34775195,-1.7674663,11,0.7058403892354763,1,2.0188733833521915,2.23446257407781,0.09648368839410737,120.58403892354764,96.48652787651693
2CZX6RHW9EYFhhTANVsF5A,-1.3075473,1.114829,0.12083143,-0.37663987,-0.7340208,18,0.6823428363783886,1,0.7515441347813283,2.50974462212916,0.700549558646429,118.23428363783886,94.72753682200037
7iQAwRV4iWorC0vceLR17T,1.2404547,0.8330223,2.604048,0.5191522,-1.4351206,8,0.4502555358676375,0,2.3881361265972316,2.414877874900596,0.011073747696025982,45.02555358676375,36.022657618950205
3wtbl8uMml7VgxaDEvGCJ7,-0.71487117,1.1064041,-1.1677556,-0.039841183,1.604407,3,0.7899503482530362,1,1.4738389342253275,3.0423538217020227,0.5155596552537736,128.9950348253036,103.29913979129364
2ccfWsFhG3VNwmMNuvJJPJ,0.36796632,-1.400245,0.75445324,-0.37045777,-0.22157234,7,0.4449660743772549,0,0.8667834813931417,2.2714950300025007,0.6184083742449626,44.49660743772549,35.72096762502939
3WiNoJg2W3YBRqKf1YWrgL,-0.41996598,-0.09981223,0.50916946,-1.245912,-0.97991854,5,0.6580106433791124,1,1.1174267375230016,2.718003093531915,0.5888795196068158,115.80106433791124,92.75862737425037
4m2DP2oKzcBZiosg0ylcza,0.42663968,0.049955796,-0.22192268,-1.219134,0.865032,13,0.8121300744670135,1,1.128259670680021,2.376427032369478,0.5252285656946678,131.21300744670134,105.07545167050002
4Up2AJmO8k5TeQHutZ4Wjn,-1.1414063,-0.2370266,-1.0923508,-0.48628777,1.7660253,10,0.492275871707218,0,1.5070438329974705,2.9201129504675847,0.4839090615463507,49.2275871707218,39.47885154888671
4z7cndHOw9AHl8p0g1w8pp,0.89277554,-0.7302496,0.024227122,0.36349323,0.64615506,14,0.5177773608742362,0,1.0898433289142668,2.92633732109478,0.6275742645736608,51.77773608742362,41.54770372285363
0ZHlkdoO65S0xzwaUU1uDS,0.8393847,0.8810345,0.84620774,0.064238995,0.7326735,6,0.6488023381674367,1,1.130600741579712,2.474121516565926,0.5430294211462245,114.88023381674367,92.01279293762418
1KUEZAhpvuBfGm7zzRXRCs,-0.04083219,0.43708858,-1.7917466,-0.8150803,0.3688578,0,0.7995299780350813,1,1.3446236123287882,2.4709836548901176,0.4558346795747694,129.95299780350814,104.05356517872147
3fc7X8RI03WzhQIQxhDtfh,-0.9735486,-0.6980171,0.006226188,-0.355508,1.6086069,15,0.938433657753556,1,1.334745353371128,2.3655620533100334,0.4357597377318959,143.8433657753556,115.16184456783087
4mt9DL426qBdPZDSVgU5KQ,-1.3898293,1.495085,-1.68656,-0.12222791,-0.029206919,0,0.8438632937570292,1,1.4721789935850393,2.4709836548901176,0.40421338252417305,134.38632937570293,107.58990617706718
2wMugYVfdpmYUykMVNIhSf,0.9790863,0.14476302,0.95828617,0.09613701,-2.5327299,5,0.7230623453575712,1,1.923984081793149,2.718003093531915,0.2921332259070303,122.30623453575711,97.9034142737871
0PG9fbaaHFHfre2gUVo7AN,-0.6908262,-0.37889123,0.6918333,-0.09592876,-1.6019409,19,0.7971016317698113,1,1.145423988880423,2.888159978397319,0.6034070143455021,129.71016317698113,103.888811944454
5KxMtkdx2tBBsFVVgtQl8R,-1.7562966,0.68275154,-0.26655334,2.8691652,0.23467499,9,0.6221792636079195,1,2.050367496245019,3.2826135115177744,0.37538565260550727,112.21792636079195,89.84941821915466
1gi65cLj9jXpaEJ3z3vaqY,0.10804377,1.108973,-0.25429586,0.75352776,0.74820954,3,0.6482069676089344,1,0.8646241540019163,3.0423538217020227,0.715804207967432,114.82069676089344,91.99971825030825
